;numberLikesCategory;amount_relevant_tags;moving_avg;descriptionProcessed;numberPosts;numberFollowers;numberFollowing;website_available;path;weekday_Friday;weekday_Monday;weekday_Saturday;weekday_Sunday;weekday_Thursday;weekday_Tuesday;weekday_Wednesday
140;10;0;41720.4;Suspension bridge crossing w theschilling;603;608839;315;1;pictures/jannikobenhoff/7.jpg;0;0;0;1;0;0;0
141;10;0;36174.4;Sleepless nights stars ;603;608839;315;1;pictures/jannikobenhoff/8.jpg;0;0;0;0;0;1;0
142;10;0;37164.0;Thanks person beneath waterfall see real scale place;603;608839;315;1;pictures/jannikobenhoff/9.jpg;1;0;0;0;0;0;0
143;10;0;30123.8;NYC see tomorrow  ;1461;679638;679;1;pictures/diegobarrueco/0.jpg;0;0;0;1;0;0;0
144;10;0;28458.4;russellathletic arrived Sainsburys tuclothing ad;1461;679638;679;1;pictures/diegobarrueco/1.jpg;0;0;1;0;0;0;0
145;9;0;21848.6;guy central park walking pig named Christopher;1461;679638;679;1;pictures/diegobarrueco/2.jpg;0;0;1;0;0;0;0
146;8;0;30292.6;happy cover th issue fuuuckingyoung th anniversary issue  Cover preorder httpfuckingyoungesstore   michielmeewis;1461;679638;679;1;pictures/diegobarrueco/3.jpg;0;0;0;0;1;0;0
147;8;0;29456.6;book ready;1461;679638;679;1;pictures/diegobarrueco/4.jpg;1;0;0;0;0;0;0
148;10;0;34295.2;Tonight PURE magic  such honor pronovias   BridalWeek Pronovias PronoviasFashionShow watch insta story see beautiful show ive ever seen  ;2175;842191;645;1;pictures/xeniaoverdose/0.jpg;1;0;0;0;0;0;0
149;10;0;34295.2;HOLA BARCELONA     excited pronovias   Barcelona Pronovias BridalWeek;2175;842191;645;1;pictures/xeniaoverdose/1.jpg;1;0;0;0;0;0;0
150;10;0;29004.6;duty theboyfriendtee;2175;842191;645;1;pictures/xeniaoverdose/2.jpg;0;0;0;0;0;1;0
151;10;0;36322.8;Straight outta bed hair;2175;842191;645;1;pictures/xeniaoverdose/3.jpg;0;0;0;1;0;0;0
152;10;0;32512.6;chloe everything want playful free beautiful     ChloeGirls netaporter;2175;842191;645;1;pictures/xeniaoverdose/4.jpg;0;0;0;0;0;0;1
153;10;0;29004.6;CALI LIFE         Soon blog fav chloe outfit put together via netaporter  ChloeGirls httpliketkitrpj liketkit;2175;842191;645;1;pictures/xeniaoverdose/5.jpg;0;0;0;0;0;1;0
154;10;0;36194.0;Wild flowers;2175;842191;645;1;pictures/xeniaoverdose/6.jpg;0;0;1;0;0;0;0
155;10;0;32901.4;Still cant get incredible piece art   wish could stay forever Cali Barcelona calling work see    ;2175;842191;645;1;pictures/xeniaoverdose/7.jpg;0;0;0;0;1;0;0
156;10;0;32512.6;fast furious always hungry sixtusa;2175;842191;645;1;pictures/xeniaoverdose/8.jpg;0;0;0;0;0;0;1
157;10;0;34295.2;Keeping low key turning princess tonight  ;2175;842191;645;1;pictures/xeniaoverdose/9.jpg;1;0;0;0;0;0;0
158;10;0;36322.8;Stop smell flowers;2175;842191;645;1;pictures/xeniaoverdose/10.jpg;0;0;0;1;0;0;0
159;10;1;38171.6;tbt  ;4901;409546;131;0;pictures/real_nbamemes/0.jpg;0;0;0;0;1;0;0
160;10;0;35064.0;Joe Johnson;4901;409546;131;0;pictures/real_nbamemes/1.jpg;0;0;0;0;0;0;1
161;10;0;39496.8;Uh oh   ;4901;409546;131;0;pictures/real_nbamemes/2.jpg;1;0;0;0;0;0;0
162;10;0;38171.6;Thats bad;4901;409546;131;0;pictures/real_nbamemes/3.jpg;0;0;0;0;1;0;0
163;10;0;39383.0;Yall much  ;4901;409546;131;0;pictures/real_nbamemes/4.jpg;0;0;0;1;0;0;0
164;10;0;29958.8;might think Im holding pants gotten big result summerpreps      reality though Im covering fact Im able close anymore due candy devoured easter     cares The important thing comfortable body Screw everyone else says youdoyou beproud   fotografkirknes  ;301;603652;251;1;pictures/lasselom/0.jpg;0;0;0;0;0;1;0
165;10;2;27084.0;Nothing like killer workout hot shower kickstart weekend   Bring saturday    planning spending weekend stavanger smile wethair   ;301;603652;251;1;pictures/lasselom/1.jpg;1;0;0;0;0;0;0
166;10;0;28925.0;Finally back Stavanger well spent easter timeout friends family back home Verdal   :three_o’clock:  Hope god one     Going spend rest week uniform dutycalls    navylife;301;603652;251;1;pictures/lasselom/2.jpg;0;0;0;0;0;1;0
167;10;1;26740.0;Maybe favourite kind kissing close second    haha Gotta love Sita    menanddogs kiss furryfriends puppylove     fredrikbye;301;603652;251;1;pictures/lasselom/3.jpg;0;0;0;0;0;0;1
168;10;3;29680.4;Ha en god helg say good weekend Norwegian   say language     friday weekend saltstraumen smile   petterformo;301;603652;251;1;pictures/lasselom/4.jpg;1;0;0;0;0;0;0
169;10;2;31136.4;Touchdown Bodø    New projects petterformo coming   Enjoy rest Sunday guys   smile selfie sundaymood  ;301;603652;251;1;pictures/lasselom/5.jpg;0;0;0;1;0;0;0
170;10;1;33386.0;might call humpday reality Wednesday perfect opportunity refocus refresh reenergize rest week doesnt matter week far power make rest whatever want    staypositive smile • Scotland next   Official bivrostnorway UKlaunch tomorrow cant wait explore Edinburgh     •   petterformo  ;301;603652;251;1;pictures/lasselom/7.jpg;0;0;0;0;0;0;1
171;10;0;30792.6;times tradition    second year wingsforlife participant Stavanger th May raise money help find cure spinal cord injury     wflworldrun arrange event world exact time   tag friend join part worldrun global movement     runforthosewhocant wingsforlifeworldrun whoswithme   fotografkirknes;301;603652;251;1;pictures/lasselom/9.jpg;1;0;0;0;0;0;0
172;10;3;32901.8;Haha guess sun easter Verdal left shades home    squinty sunny selfie holiday     ;301;603652;251;1;pictures/lasselom/10.jpg;0;0;0;0;0;0;1
173;10;0;32550.8;Teamed northexperience lyngsfjord new projects Kilpisjärvi weekend     amazing day yesterday scenery top Halti roof Finland      think picture pretty much sums   Photo fredrikbye;301;603652;251;1;pictures/lasselom/11.jpg;0;0;0;1;0;0;0
174;10;0;16310.8;went dunes dawn Soft cool sand sifting quietly beneath bare feet sun rose warmed valley hills came wind gathering grains tumbled turned dune crest shimmering layer light appeared rolling horizon whitecaps slowest seas;264;236881;293;1;pictures/bejamin/0.jpg;0;0;0;0;0;0;1
175;10;0;22278.6;Chiaroscuro strongest childhood memories light Lying beneath window swimming hands glittering stars dust darkness Squinting nightlights watching distortion flare among sleepy lashes boring world would everything well lit safe dont think want utopia think want keep growing materially spirituality intellectually Sometimes need little contrast know direction light shines;264;236881;293;1;pictures/bejamin/1.jpg;0;0;0;0;0;0;1
176;10;0;19453.8;favorite adventures started general premise like lets go north serendipity specifics unfold along way;264;236881;293;1;pictures/bejamin/2.jpg;0;0;1;0;0;0;0
177;9;0;18105.2;forecast called clear skies mountains plans Thanks intrepid snow cave builders tent chillers WinterTribeMeetup warm vibes Cheers moonmountainman motivating cool event adventurederrick well composed tent;264;236881;293;1;pictures/bejamin/3.jpg;0;0;0;0;0;1;0
178;9;0;23399.8;snow globes shake traveled make memorable turns part could stayed right fully content Hokkaido westcomb;264;236881;293;1;pictures/bejamin/4.jpg;0;0;0;0;1;0;0
179;9;0;19094.6;Kintsugi art mending broken pottery lacquer gold honoring place breaking value Salt Flats covered thin veil distance others appeared walk clouds yet beneath ones feet cracked broken surface Sometimes flaws revealed closeness also hold beauty Model jillyfish Dress Goodwill;264;236881;293;1;pictures/bejamin/5.jpg;0;0;0;1;0;0;0
180;9;0;16742.6;taking view top Whistler photo found conversation guy must mid seventies size white beard likely Santa Clause spring break raved good skiing partying dont know Elfin magic Im pretty sure included fair portion stoke universal elixir Shot mm magic stability machine getolympus em mark ii capturingwhistler;264;236881;293;1;pictures/bejamin/6.jpg;0;0;0;0;1;0;0
181;9;0;19895.0;learned draw lines pencil paper time skis snow Often two feel interchangeable gravity curve transitions flow Shooting getolympus em mark ii image stabilization mm equivalent lens joy let mind fly feet could capturingWhistler;264;236881;293;1;pictures/bejamin/7.jpg;0;0;0;0;0;0;1
182;8;0;27139.8;ten years away skiing tenth day back good one time waves replaced slopes ski technology steadily advancing shot might exact moment blasted Rip Van Winkle time warp miraculously wearing bomber Westcomb gear riding dynafit touring setup Life rad cool partner companies kept pace far better Huge thanks scottkranz leading Hokkaido charge gophersnipe borrowing camera putting cross hairs one;264;236881;293;1;pictures/bejamin/10.jpg;1;0;0;0;0;0;0
183;7;0;13698.8;Sunrise Mesa Arch quite show cozy audience dont forget popcorn;264;236881;293;1;pictures/bejamin/11.jpg;0;0;0;1;0;0;0
184;10;0;25865.4;Little girl big city ;977;653114;154;1;pictures/carringtondurham/0.jpg;1;0;0;0;0;0;0
185;10;0;32548.4;Heres making memories  photo bryant;977;653114;154;1;pictures/carringtondurham/1.jpg;0;1;0;0;0;0;0
186;10;0;37211.8;Missing Coachella much already magical vibes   Coachella vlog coming soon ;977;653114;154;1;pictures/carringtondurham/2.jpg;0;0;0;0;1;0;0
187;10;0;30449.6;road go Coachella ended here   Check Hans Zimmers Road Coachella youtubecombmwusa roadtocoachella ad;977;653114;154;1;pictures/carringtondurham/3.jpg;0;0;1;0;0;0;0
188;10;0;28430.8;Mermaid heart     ;977;653114;154;1;pictures/carringtondurham/4.jpg;0;0;1;0;0;0;0
189;10;0;32548.4;Mr Horse matching necessary take goals pic  ;977;653114;154;1;pictures/carringtondurham/5.jpg;0;1;0;0;0;0;0
190;9;0;36655.0;women ran world wouldnt wars intense negotiations every days  Photo alvaronates  ;977;653114;154;1;pictures/carringtondurham/6.jpg;0;0;1;0;0;0;0
191;7;0;31645.8;Waiting babe walk door like  Tag friend  ;977;653114;154;1;pictures/carringtondurham/7.jpg;0;0;0;1;0;0;0
192;10;5;16469.8;Emperor penguins raise young sea ice surrounding Antarctica vegetation rocks could build nests young born parents brood feet weeks later chicks start wandering around came across one maybe month old edge colony awaiting return parents Without nest site come back emperor penguins offspring evolved amazing ability find sound Imagine cacophony parents chicks calling It’s remarkable works Truly wonder nature Stay tuned amazing tales Southern Ocean thephotosociety natgeo natgeotravel natgeocreative penguins nature explore wildlifephotography amazing cute baby alone wildlifeplanet wildlifeonearth;228;416673;183;1;pictures/franslanting/0.jpg;0;0;0;1;0;0;0
193;10;1;15225.0;share image celebration World Penguin Day late winter Antarctica first emperor penguin chicks exposed world Parents cradle feet keep warm sea ice takes heroic parenting skills raise chick brutally cold environment temperatures drop degrees zero winds miles per hour spent month camped sea ice near emperor penguin colony document chicks grow Browse feed images stories remarkable birds thephotosociety natgeotravel natgeocreative Penguin Nature EmperorPenguin Antarctica Chick Parent Nurture Love WorldPenguinDay naturephotography;228;416673;183;1;pictures/franslanting/1.jpg;0;0;0;0;0;1;0
194;10;6;16457.2;It’s always rush hour beaches South Georgia Island awesome numbers king penguins going water start fishing offshore It’s testimonial richness Southern Ocean ecosystem importance island edge Antarctica sanctuary marine life Check posts FransLanting learn amazing life history king penguins spectacular island thephotosociety natgeo natgeotravel natgeocreative wildlifephotography nature naturelovers wild rushhour amazing awesome picoftheday ocean penguins wildlifeplanet earthfocus wildlife earthtodolist;228;416673;183;1;pictures/franslanting/2.jpg;1;0;0;0;0;0;0
195;10;0;14440.2;Blazes blue lupines blanket hillsides valleys Central Coast California right It’s best wildflower bloom we’ve years abundant winter rains image used polarizing filter express detail sky learn photograph landscapes wildflowers creative ways tune Sunday April PDT CreativeLivecom see free online course “The Art Seeing” created course Creative Live stream live—and free—for hours cannot tune time want copy course buy directly Creative Live you’d like join us future workshop session write us infolantingcom ask emailing list thephotosociety natgeo natgeotravel natgeocreative CreativeLive CreativeLive NaturePhotography MacroPhotography Beauty Nature SantaCruz Creativity PhotoWorkshop Spring;228;416673;183;1;pictures/franslanting/3.jpg;1;0;0;0;0;0;0
196;9;2;18982.6;Photo FransLanting home along coast California situated prime cougar habitat number years I’ve deployed camera traps document elusive cat One favorite locations overgrown trail comes steep wooded canyon passes right next land One morning wary male passed old oak tree festooned lichen look eye epitomizes character cat Cougars nearly wiped along coast California near Santa Cruz live since given protection they’ve rebounded occur even edges towns cities good avoiding people comeback cougars California success story shows happen we’re tolerant apex predators we’re protecting enough wild land survive Stay tuned images celebrate wild California thephotosociety natgeotravel natgeocreative mountainlion california santacruz Panthera wildlifephotography nature BigCatsInitiative celebrate earthfocus wildlifeplanet;228;416673;183;1;pictures/franslanting/4.jpg;0;0;0;1;0;0;0
197;9;0;22123.2;It’s spring California poppies blooming—and blowing wind glorious season along coast especially welcome winter rains we’ve year air land emerald green right also time year host photography workshops studio Santa Cruz edge Monterey Bay I’ve lived years organize field trips favorite places help unleash everyone’s creativity It’s rewarding see make difference people see interpret world cameras Stay tuned images Monterey Bay thephotosociety natgeo natgeotravel natgeocreative California SantaCruz MontereyBay Wildflowers PhotoWorkshop Orange Beauty;228;416673;183;1;pictures/franslanting/5.jpg;1;0;0;0;0;0;0
198;9;0;15189.6;share image celebration Earth Day One day overnight rain drenched California’s Big Sur coast sunlight morning clouds blended land sea air together enabling capture landscape dynamic visualization living Earth first Earth Day marks birth modern environmental movement It’s important ever need stay engaged best place start local communities That’s everything begins thephotosociety natgeo natgeotravel EarthDay NaturePhotography Beauty Nature BigSur EarthDay;228;416673;183;1;pictures/franslanting/6.jpg;0;0;1;0;0;0;0
199;9;0;20175.4;strong winter storms giving way gentle spring squalls time big surf nearing endfor Here’s testimonial force Pacific Ocean culminates huge wave breaking Mavericks far north live takes courage ride mountains water Stay tuned images spring along California coast thephotosociety natgeo natgeocreative Mavericks BigWave Power Surfing Courage California coast Monterey Bay Ocean;228;416673;183;1;pictures/franslanting/7.jpg;0;0;1;0;0;0;0
200;9;0;22297.0;Photo FransLanting magic light dawn adds serene mood scenic beach near Santa Cruz fresh water local creek flows salt water Monterey Bay tideline rocks eroded coastal cliff add touch permanence otherwise fluid scene one favorite places teach photographers workshops create dynamic landscape photos allowing nature’s serendipity interact creative vision you’re interested join us future session please sign mailing list writing infolantingcom Stay tuned images workshops along Central Coast California natgeo thephotosociety natgeotravel natgeocreative MontereyBay CaliforniaCoast SantaCruz Photography Photoworkshop Harmony Serenity Creativity Dawn Nature Water;228;416673;183;1;pictures/franslanting/8.jpg;0;0;0;1;0;0;0
201;8;0;22444.4;abundant winter rain streams Santa Cruz Mountains full fresh water made image standing middle creek using long exposure made possible neutral density filter It’s one techniques demonstrate spring workshops held studio Santa Cruz you’re interested joining us future workshop session sign mailing list writing infolantingcom Stay tuned images lovely California coast thephotosociety natgeo natgeotravel natgeocreative Nature PhotoWorkshop SantaCruz Spring NaturePhotography;228;416673;183;1;pictures/franslanting/9.jpg;0;0;1;0;0;0;0
202;8;0;19936.8;Today we’re celebrating trees—it’s Arbor Day made image grove buttressed jungle trees festooned plants express interdependence life inside rainforest Belize Tree trunks carry nutrients forest floor canopy Fallen leaves organic debris broken organisms soil nutrients absorbed tree roots carried back canopy remarkable swiftness tropical rainforest moment leaf falls earth time decomposed take little three weeks We’re dependent trees—what exhale inhale linked together cycle life thephotosociety natgeo natgeotravel natgeocreative ArborDay RainForest Trees Nature NaturePhotography Beauty;228;416673;183;1;pictures/franslanting/10.jpg;1;0;0;0;0;0;0
203;8;1;15918.0;Hi Photographers join online right free macro photography course CreativeLive Watch httpcrlvlantingmacrotech It’s streamed continuously next hours course filmed University California Santa Cruzs stunning Arboretum photographed beautiful pincushion protea cannot tune right want copy course buy directly Creative Live you’d like join us future workshop session write us infolantingcom ask emailing list Special thanks sponsors sandisk EpsonAmerica seeinanewway Lens Baby thephotosociety natgeo natgeotravel ucscarboretum ucsc beauty macrophotography creativelive;228;416673;183;1;pictures/franslanting/11.jpg;0;0;0;1;0;0;0
